,상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,시도명,시군구명,행정동명,법정동명,도로명주소,경도,위도,상호명_소문자,브랜드명
507843,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로 73,126.934500325448,37.5563004624862,스타벅스,스타벅스
508102,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,용산구,한남동,한남동,서울특별시 용산구 이태원로 281,127.001519895278,37.5397663959054,이디야커피,이디야
508192,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,마포구,서교동,동교동,서울특별시 마포구 양화로 178,126.925191088816,37.5574955580318,스타벅스,스타벅스
508980,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,용산구,한강로동,한강로2가,서울특별시 용산구 한강대로 95,126.966401274358,37.5287598044147,스타벅스,스타벅스
509178,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,관악구,신림동,신림동,서울특별시 관악구 봉천로6길 24,126.925409914685,37.4886127392795,이디야커피,이디야
509192,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,영등포구,여의동,여의도동,서울특별시 영등포구 의사당대로 108,126.923972675103,37.5210012915703,이디야커피,이디야
509316,엠케이이디야마곡나루역점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강서구,가양1동,마곡동,서울특별시 강서구 마곡중앙5로 6,126.826617829183,37.5671171025413,엠케이이디야마곡나루역점,이디야
509685,스타벅스공덕,음식,커피점/카페,커피전문점/카페/다방,서울특별시,마포구,아현동,공덕동,서울특별시 마포구 마포대로 130,126.952968849419,37.5459595417436,스타벅스공덕,스타벅스
510514,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강남구,논현2동,논현동,서울특별시 강남구 도산대로30길 7,127.029416676307,37.5193829472193,이디야커피,이디야
510619,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,금천구,시흥1동,시흥동,서울특별시 금천구 시흥대로63길 8,126.899182967947,37.4549873826183,이디야커피,이디야
510787,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,도봉구,방학2동,방학동,서울특별시 도봉구 도당로13길 22,127.03527800856,37.6657601219426,이디야커피,이디야
511124,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,관악구,조원동,신림동,서울특별시 관악구 남부순환로 1419,126.908401196644,37.4809690919517,스타벅스,스타벅스
511530,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,마포구,아현동,아현동,서울특별시 마포구 마포대로 173-14,126.953588789673,37.5509928534831,스타벅스,스타벅스
512733,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,은평구,불광2동,불광동,서울특별시 은평구 통일로 842,126.922045359427,37.6186831321768,스타벅스,스타벅스
513405,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,금천구,시흥3동,시흥동,서울특별시 금천구 시흥대로 88,126.9038953648,37.4418758065966,이디야커피,이디야
513430,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강서구,방화1동,방화동,서울특별시 강서구 방화대로 375,126.816370981046,37.5744392795603,스타벅스,스타벅스
514519,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,서초구,서초2동,서초동,서울특별시 서초구 강남대로 343,127.029220063815,37.4935120699427,스타벅스,스타벅스
514668,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,성북구,월곡2동,하월곡동,서울특별시 성북구 화랑로 99,127.042674188608,37.6034777169366,이디야커피,이디야
515493,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,송파구,문정1동,문정동,서울특별시 송파구 문정로 31-1,127.126319247832,37.4864398352127,이디야커피,이디야
517131,이디야커피우장산동점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강서구,우장산동,화곡동,서울특별시 강서구 우현로 17,126.843462731402,37.5472533831882,이디야커피우장산동점,이디야
517166,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,관악구,신사동,신림동,서울특별시 관악구 남부순환로 1541,126.921731078431,37.4833711550904,이디야커피,이디야
517865,이디아,음식,커피점/카페,커피전문점/카페/다방,서울특별시,구로구,신도림동,신도림동,서울특별시 구로구 구로중앙로 228,126.876591615315,37.5061614582995,이디아,이디야
517973,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,양천구,목3동,목동,서울특별시 양천구 목동중앙북로 38,126.866764852342,37.5479118277253,이디야커피,이디야
518139,이디야커피문정현대시티몰점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,송파구,문정2동,문정동,서울특별시 송파구 충민로 5,127.119620163088,37.4801187039223,이디야커피문정현대시티몰점,이디야
518236,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,마포구,성산2동,성산동,서울특별시 마포구 월드컵로 240,126.899010271732,37.5699318895879,이디야커피,이디야
518738,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,송파구,잠실본동,잠실동,서울특별시 송파구 삼전로 95,127.089907778207,37.5070244934749,이디야커피,이디야
519968,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,영등포구,도림동,도림동,서울특별시 영등포구 도신로15길 40,126.896552424764,37.5086022261624,이디야커피,이디야
520985,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,서초구,서초2동,서초동,서울특별시 서초구 남부순환로 2557,127.030049982544,37.4844272247247,스타벅스,스타벅스
521018,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,은평구,진관동,진관동,서울특별시 은평구 진관3로 21,126.919103095201,37.6396051116528,스타벅스,스타벅스
521110,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,용산구,한남동,한남동,서울특별시 용산구 이태원로 252,127.001102780123,37.5371047787248,스타벅스,스타벅스
522584,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,마포구,서교동,서교동,서울특별시 마포구 양화로 125,126.920296146909,37.5547387684549,스타벅스,스타벅스
523377,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,영등포구,여의동,여의도동,서울특별시 영등포구 국제금융로6길 38,126.925980898343,37.5213799889039,스타벅스,스타벅스
523611,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강동구,고덕1동,고덕동,서울특별시 강동구 아리수로50길 50,127.148519736767,37.5577946285561,이디야커피,이디야
523780,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,영등포구,신길3동,신길동,서울특별시 영등포구 도림로 326,126.901807636528,37.506578801536,이디야커피,이디야
524312,마스터키이디야마곡나루역점,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강서구,가양1동,마곡동,서울특별시 강서구 마곡중앙5로 6,126.826617829183,37.5671171025413,마스터키이디야마곡나루역점,이디야
525273,스타벅스방화DT,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강서구,방화1동,방화동,서울특별시 강서구 방화대로 375,126.816370981046,37.5744392795603,스타벅스방화dt,스타벅스
525510,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,구로구,고척1동,고척동,서울특별시 구로구 경인로 397,126.863860165455,37.4976870234984,이디야커피,이디야
526023,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강남구,삼성2동,삼성동,서울특별시 강남구 봉은사로 446,127.048500978939,37.5113566651683,스타벅스,스타벅스
526524,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,서초구,방배1동,방배동,서울특별시 서초구 방배로 114,126.996073072997,37.4843326178498,스타벅스,스타벅스
527580,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,서초구,양재2동,양재동,서울특별시 서초구 언남10길 10,127.044106392345,37.4736569936191,스타벅스,스타벅스
527699,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 강남대로 432,127.02660937226,37.5012306520632,이디야커피,이디야
528141,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,금천구,가산동,가산동,서울특별시 금천구 가산디지털1로 128,126.88368419181,37.4772240529873,스타벅스,스타벅스
528909,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,노원구,하계1동,하계동,서울특별시 노원구 공릉로 351,127.068017669352,37.6381543484484,이디야커피,이디야
529677,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,용산구,한강로동,용산동5가,서울특별시 용산구 서빙고로 69,126.972331235072,37.5237026190668,스타벅스,스타벅스
530237,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,송파구,오금동,오금동,서울특별시 송파구 마천로7길 14,127.128171659166,37.5089890769025,스타벅스,스타벅스
530313,이디야커피,음식,커피점/카페,커피전문점/카페/다방,서울특별시,서초구,잠원동,잠원동,서울특별시 서초구 신반포로47길 42,127.018715149487,37.5124645462518,이디야커피,이디야
530606,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,금천구,가산동,가산동,서울특별시 금천구 가산디지털2로 53,126.881124967202,37.4729469004299,스타벅스,스타벅스
532072,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,양천구,목3동,목동,서울특별시 양천구 공항대로 566,126.868050547835,37.5489513412167,스타벅스,스타벅스
532073,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,동작구,사당1동,사당동,서울특별시 동작구 사당로 300,126.980908852661,37.4844280516707,스타벅스,스타벅스
532210,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,종로구,삼청동,소격동,서울특별시 종로구 북촌로5가길 27,126.981659292931,37.5806482952864,스타벅스,스타벅스
533451,스타벅스,음식,커피점/카페,커피전문점/카페/다방,서울특별시,중구,약수동,신당동,서울특별시 중구 동호로7길 31,127.01088131917,37.5523517113372,스타벅스,스타벅스
